"","pred","true","w","index"
"1",5.61188888888889,5.66666666666667,6,7
"2",5.50461111111111,5.66666666666667,6,8
"3",5.46396666666666,6.33333333333333,6,9
"4",6.02834444444445,5.33333333333333,6,10
"5",5.73175555555556,5,6,11
"6",5.54763333333333,8.33333333333333,6,12
"7",6.11538888888889,7.66666666666667,6,13
"8",7.05802222222222,7,6,14
"9",6.56453333333333,6,6,15
"10",6.91281111111111,5.66666666666667,6,16
"11",6.32707777777778,8,6,17
"12",6.99965555555555,7,6,18
"13",6.99194444444445,8,6,19
"14",7.0303111111111,6.33333333333333,6,20
"15",6.84016666666668,6.66666666666667,6,21
"16",7.26492222222222,6.33333333333333,6,22
"17",7.05422222222222,5.66666666666667,6,23
"18",6.37932222222222,5.33333333333333,6,24
"19",6.35808888888889,5.66666666666667,6,25
"20",5.87303333333333,6.33333333333333,6,26
"21",6.07757777777779,6.33333333333333,6,27
"22",6.04894444444446,6,6,28
"23",6.07764444444444,7,6,29
"24",6.16417777777778,4.66666666666667,6,30
"25",5.54502222222222,7,6,31
"26",6.19489999999999,7.33333333333333,6,32
"27",6.6181111111111,5.66666666666667,6,33
"28",6.17483333333333,6,6,34
"29",6.30231111111111,5.33333333333333,6,35
"30",5.56397777777778,5.66666666666667,6,36
"31",5.71447777777777,5.66666666666667,6,37
"32",5.70788888888888,7.66666666666667,6,38
"33",6.29948888888887,8,6,39
"34",6.67116666666666,7,6,40
"35",6.41183333333333,7.66666666666667,6,41
"36",7.17905555555555,8,6,42
"37",7.34427777777777,8,6,43
"38",7.70201111111111,8.33333333333333,6,44
"39",7.98762222222223,7.33333333333333,6,45
"40",7.39627777777778,6.66666666666667,6,46
"41",7.18679999999999,6,6,47
"42",7.41487777777778,5.33333333333333,6,48
"43",6.32003333333334,6,6,49
"44",6.24448888888889,6,6,50
"45",6.27435555555556,7.66666666666667,6,51
"46",6.80786666666665,7.33333333333333,6,52
"47",6.83209999999999,7.33333333333333,6,53
"48",5.93142222222223,6.66666666666667,6,54
"49",6.87394444444443,7.66666666666667,6,55
"50",7.30584444444443,5.66666666666667,6,56
"51",6.84458888888887,7,6,57
"52",7.03010000000001,8,6,58
"53",7.31802222222223,9,6,59
"54",7.95705555555556,8.33333333333333,6,60
"55",8.2258,8.66666666666667,6,61
"56",8.3989888888889,9.33333333333333,6,62
"57",8.82112222222223,9.33333333333333,6,63
"58",9.14967777777779,9.33333333333333,6,64
"59",9.21071111111111,9.33333333333333,6,65
"60",9.33200000000002,9.33333333333333,6,66
"61",9.27466666666668,8.33333333333333,6,67
"62",9.13483333333336,8,6,68
"63",8.94192222222225,9.33333333333333,6,69
"64",9.04708888888891,8.66666666666667,6,70
"65",8.7447888888889,8.66666666666667,6,71
"66",8.59140000000002,8,6,72
"67",8.59453333333333,5,6,73
"68",8.03286666666667,7.66666666666667,6,74
"69",7.83301111111111,7.66666666666667,6,75
"70",7.66206666666665,6.66666666666667,6,76
"71",7.14999999999999,6.33333333333333,6,77
"72",6.3257,5.66666666666667,6,78
"73",6.72419999999999,7,6,79
"74",6.82315555555554,5.66666666666667,6,80
"75",6.15707777777777,7.33333333333333,6,81
"76",6.53097777777778,7.66666666666667,6,82
"77",6.67663333333333,5.66666666666667,6,83
"78",6.57342222222222,8.33333333333333,6,84
"79",7.6328,5.66666666666667,6,85
"80",6.65486666666666,7,6,86
"81",6.93694444444444,4,6,87
"82",5.82913333333333,7.33333333333333,6,88
"83",6.81756666666667,8,6,89
"84",6.4129888888889,8.33333333333333,6,90
"85",7.25044444444444,7.66666666666667,6,91
"86",7.28697777777778,5.66666666666667,6,92
"87",6.81611111111111,4,6,93
"88",5.88978888888889,7.66666666666667,6,94
"89",5.48122222222223,7.66666666666667,6,95
"90",6.13888888888889,7,6,96
"91",6.5882,5,6,97
"92",6.02492222222222,6.66666666666667,6,98
"93",6.55236666666665,4.66666666666667,6,99
"94",6.75301111111109,4.66666666666667,6,100
"95",5.41562222222222,4.66666666666667,6,101
"96",6.00675555555555,5.33333333333333,6,102
"97",5.36972222222222,8.33333333333333,6,103
"98",5.93845555555555,8,6,104
"99",5.50168888888888,8.66666666666667,6,105
"100",6.14857777777777,8.33333333333333,6,106
"101",6.96321111111111,7.33333333333333,6,107
"102",7.67275555555558,8.33333333333333,6,108
"103",7.7559555555556,8.66666666666667,6,109
"104",8.06934444444446,9.66666666666667,6,110
"105",8.92043333333332,9.33333333333333,6,111
"106",8.49161111111112,9,6,112
"107",8.53756666666667,9.33333333333333,6,113
"108",9.19057777777778,9.33333333333333,6,114
"109",9.02412222222221,7.66666666666667,6,115
"110",8.91333333333333,7,6,116
"111",8.63986666666667,8.33333333333333,6,117
"112",8.0572111111111,7.33333333333333,6,118
"113",8.12602222222224,7,6,119
"114",8.00142222222224,7,6,120
"115",7.39252222222223,7.33333333333333,6,121
"116",7.37992222222224,6.33333333333333,6,122
