,recorded_naive,duration,genre
187,2021-10-28 15:21:27.548142767,19.21974946038066,HEALTH_FITNESS
188,2021-10-28 15:36:42.585749460,4.451376857201052,NA
189,2021-10-28 15:36:39.855376857,4.066321589163981,NA
190,2021-10-28 15:39:41.598321589,3.1194185631041007,TRAVEL_LOCAL
191,2021-10-28 15:39:43.684418563,4.2358775147515635,COMMUNICATION
192,2021-10-28 16:21:02.179877515,3.374217014378936,SOCIAL
193,2021-10-28 16:26:32.969217014,2.5182315121413184,NA
194,2021-10-28 16:52:48.407231511,1.3176445315233358,NA
195,2021-10-28 16:52:49.216644532,4.711632422893791,NA
196,2021-10-28 18:10:18.347632423,10.179278677166737,NA
197,2021-10-28 18:19:34.073278677,10.166353324451622,TOOLS
198,2021-10-28 18:41:06.537353324,2.9250399943753624,COMMUNICATION
199,2021-10-28 18:41:08.308039994,1.8090778427663063,NEWS_MAGAZINES
200,2021-10-28 18:41:08.198077843,9.654790413452108,NA
201,2021-10-28 19:27:38.429790413,3.2704407034494665,COMMUNICATION
202,2021-10-28 19:27:40.046440703,7.775241554555393,COMMUNICATION
203,2021-10-28 19:54:08.997241555,6.160830178300174,NA
204,2021-10-28 20:13:40.583830178,1.1118906060577587,COMMUNICATION
205,2021-10-28 20:13:41.540890606,5.238993602576823,SOCIAL
206,2021-10-28 20:28:58.026993603,2.294862547575146,COMMUNICATION
207,2021-10-28 20:29:00.087862548,5.260517996113986,TRAVEL_LOCAL
208,2021-10-28 23:38:13.932517995,2.4024470499511787,SOCIAL
209,2021-10-28 23:38:14.119447050,13.994336706200258,PRODUCTIVITY
210,2021-10-28 23:38:38.652336706,10.875820661400196,COMMUNICATION
211,2021-10-29 00:07:36.176820661,1.8657543637448044,NA
212,2021-10-29 00:33:40.237754364,7.003060277967483,NA
213,2021-10-30 09:54:27.752060278,2.3982561467869408,NA
214,2021-10-30 09:54:27.183256147,5.654941611460479,COMMUNICATION
215,2021-10-30 10:11:54.746941611,28.024849349776733,COMMUNICATION
216,2021-10-30 10:34:27.320849350,1.3381473621545479,COMMUNICATION
217,2021-10-30 10:34:25.652147362,8.742510252977251,NA
218,2021-10-30 10:37:34.139510253,46.977295535302034,VIDEOPLAYERS_EDITORS
219,2021-10-30 11:02:40.484295535,4.593279777976433,NA
220,2021-10-30 11:14:24.983279778,10.516926723582309,SOCIAL
221,2021-10-30 11:50:34.425926723,2.866943690199611,TRAVEL_LOCAL
222,2021-10-30 11:50:35.788943690,3.446590945121259,COMMUNICATION
223,2021-10-30 11:50:37.381590945,7.983294206117922,SOCIAL
224,2021-10-30 11:59:21.673294206,1.232980878288189,SOCIAL
225,2021-10-30 11:59:21.925980878,6.877774644026463,NA
226,2021-10-30 12:28:40.017774644,4.353751192786769,SOCIAL
227,2021-10-30 12:28:40.959751193,25.22857427314318,NEWS_MAGAZINES
228,2021-10-30 13:05:16.091574273,1.5849179521992727,SOCIAL
229,2021-10-30 13:05:17.457917952,7.317112722621082,COMMUNICATION
230,2021-10-30 13:19:42.278112723,3.7177599481662673,COMMUNICATION
231,2021-10-30 13:23:05.462759948,4.115618526661744,SOCIAL
232,2021-10-30 13:23:07.887618527,3.6881563717779104,SOCIAL
233,2021-10-30 13:27:58.277156372,6.856584402711945,MUSIC_AUDIO
234,2021-10-30 14:28:22.053584403,2.069481612931755,SOCIAL
235,2021-10-30 14:28:23.273481613,4.682329105081181,TOOLS
236,2021-10-30 15:00:18.702329105,7.339515489994352,MUSIC_AUDIO
237,2021-10-30 15:52:07.430515490,4.407269348153067,SOCIAL
238,2021-10-30 15:52:10.516269348,4.7295680419823345,COMMUNICATION
239,2021-10-30 16:04:25.594568042,14.157435583141671,SOCIAL
240,2021-10-30 16:43:27.008435583,3.613555300306336,SOCIAL
241,2021-10-30 16:43:29.471555300,13.443913211950338,SOCIAL
242,2021-10-30 17:32:02.275913212,2.685170690186925,NA
243,2021-10-30 17:32:03.052170690,9.594130843759178,COMMUNICATION
244,2021-10-30 17:59:33.220130844,9.377740114558568,NA
245,2021-10-30 18:16:25.303740115,51.48357033354079,TOOLS
246,2021-10-30 18:35:10.127570334,15.814995032577535,TOOLS
247,2021-10-30 18:42:16.637995033,6.130250816878385,NA
248,2021-10-30 18:52:23.461250816,1.6465957254125274,NEWS_MAGAZINES
249,2021-10-30 18:52:24.992595725,7.783390991608232,MUSIC_AUDIO
250,2021-10-30 18:52:32.157390992,3.949639501548977,SOCIAL
251,2021-10-30 19:01:43.827639502,2.6962542580245934,NA
252,2021-10-30 19:01:44.586254258,5.347847128396579,SOCIAL
253,2021-10-30 19:14:01.857847128,8.246691019647528,COMMUNICATION
254,2021-10-30 19:14:11.337691020,5.11858345087906,COMMUNICATION
255,2021-10-30 19:14:14.550583451,2.61288657167011,NA
256,2021-10-30 19:52:37.007886572,3.0724236537596656,NEWS_MAGAZINES
257,2021-10-30 19:52:39.475423654,6.168361879393994,NA
258,2021-10-30 20:14:34.817361879,6.416079459502246,SOCIAL
259,2021-10-30 21:18:13.341079460,8.903592187827073,SHOPPING
260,2021-10-30 21:38:15.611592188,1.2260184020088198,COMMUNICATION
261,2021-10-30 21:38:12.943018402,5.418289854957666,NA
262,2021-10-30 22:04:39.576289855,7.872489086471601,SOCIAL
263,2021-10-30 22:58:23.031489086,2.039672003613022,NEWS_MAGAZINES
264,2021-10-30 22:58:23.206672004,4.702546975293075,NEWS_MAGAZINES
265,2021-10-30 22:58:26.898546975,1.80020711901946,NEWS_MAGAZINES
266,2021-10-30 23:14:24.834207119,2.2303837131969075,COMMUNICATION
267,2021-10-30 23:14:26.283383713,12.4557929259596,SOCIAL
268,2021-10-30 23:24:03.030792926,6.507629646378617,NA
269,2021-10-30 23:24:24.629629646,12.354410144195878,COMMUNICATION
270,2021-10-31 07:35:14.934410144,1.1319935825117953,COMMUNICATION
271,2021-10-31 07:35:08.736993583,19.019111692641427,NEWS_MAGAZINES
272,2021-10-31 07:35:34.928111693,8.500663175734086,TOOLS
273,2021-10-31 07:35:40.472663176,14.281123439446326,NA
274,2021-10-31 07:35:52.258123439,14.902995452945275,MUSIC_AUDIO
275,2021-10-31 07:35:53.929995453,31.883423175303776,COMMUNICATION
276,2021-10-31 07:36:58.484423175,7.805217245707824,SOCIAL
277,2021-10-31 07:41:26.049217246,5.365720351612555,COMMUNICATION
278,2021-10-31 07:54:23.737720352,1.6499872548044774,SOCIAL
279,2021-10-31 07:54:25.036987255,6.58814988001004,NA
280,2021-10-31 08:04:25.321149880,32.41889122722754,SOCIAL
281,2021-10-31 08:24:23.941891227,4.417419041978951,COMMUNICATION
282,2021-10-31 08:32:07.947419042,5.793248659476541,MUSIC_AUDIO
283,2021-10-31 08:34:24.174248659,1.4628077166020301,NA
284,2021-10-31 08:34:24.860807717,5.606115779232769,COMMUNICATION
285,2021-10-31 09:23:39.749115779,2.523956989391386,NA
286,2021-10-31 09:23:40.691956989,15.302957564575165,NA
287,2021-10-31 10:35:14.988957565,2.2845514094492105,COMMUNICATION
288,2021-10-31 10:35:15.949551409,3.7653748067159634,COMMUNICATION
289,2021-10-31 10:35:18.437374807,11.473269111469854,NEWS_MAGAZINES
290,2021-10-31 11:00:48.129269111,7.532634939656458,NA
291,2021-10-31 11:04:23.452634940,14.108547178246354,COMMUNICATION
292,2021-10-31 11:37:00.440547178,2.1972912587612314,NA
293,2021-10-31 11:42:20.787291259,2.217789382858067,SOCIAL
294,2021-10-31 11:42:22.819789383,24.290904205302848,NA
295,2021-10-31 12:07:00.045904205,3.705844980133005,NA
296,2021-10-31 12:07:03.474844980,4.24818491328548,NA
297,2021-10-31 12:34:18.961184913,1.653031247060919,SOCIAL
298,2021-10-31 12:35:10.635031247,5.793202534618588,COMMUNICATION
